tx_price,beds,baths,sqft,year_built,lot_size,property_type,exterior_walls,roof,basement,restaurants,groceries,nightlife,cafes,shopping,arts_entertainment,beauty_spas,active_life,median_age,married,college_grad,property_tax,insurance,median_school,num_schools,tx_year,dates
750000.0,5.0,3.0,3417.0,1957.0,26571.0,Single-Family,Brick,Composition Shingle,1.0,4.0,1.0,0.0,0.0,8.0,3.0,2.0,1.0,47.0,80.0,81.0,717.0,218.0,6.0,3.0,2014.0,1671
710000.0,5.0,3.0,3421.0,1969.0,37897.0,Single-Family,Brick,Composition Shingle,1.0,16.0,4.0,0.0,2.0,16.0,2.0,7.0,4.0,39.0,79.0,73.0,724.0,221.0,4.0,3.0,2010.0,1672
480000.0,5.0,3.0,3434.0,2005.0,6970.0,Single-Family,,Composition Shingle,1.0,19.0,4.0,1.0,2.0,14.0,1.0,10.0,10.0,31.0,77.0,69.0,668.0,172.0,7.0,1.0,2009.0,1673
410000.0,5.0,3.0,3456.0,1999.0,8398.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,17.0,2.0,1.0,0.0,41.0,2.0,19.0,9.0,38.0,77.0,43.0,598.0,182.0,6.0,3.0,2002.0,1674
335000.0,5.0,3.0,3544.0,2002.0,6638.0,Single-Family,Combination,Composition Shingle,1.0,14.0,3.0,1.0,0.0,12.0,0.0,18.0,4.0,39.0,83.0,55.0,390.0,110.0,5.0,2.0,2008.0,1675
350165.0,5.0,3.0,3595.0,1999.0,5519.0,Single-Family,Metal,Composition Shingle,1.0,26.0,3.0,2.0,6.0,37.0,1.0,21.0,10.0,39.0,85.0,55.0,680.0,207.0,8.0,3.0,1999.0,1676
412500.0,5.0,3.0,3600.0,2009.0,43560.0,Single-Family,Siding (Alum/Vinyl),,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,36.0,69.0,51.0,396.0,112.0,6.0,3.0,2015.0,1677
600000.0,5.0,3.0,3602.0,1996.0,47480.0,Single-Family,Combination,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,94.0,68.0,568.0,161.0,7.0,3.0,2003.0,1678
626000.0,5.0,3.0,3602.0,1997.0,5662.0,Single-Family,,Composition Shingle,1.0,7.0,2.0,1.0,1.0,5.0,0.0,3.0,4.0,39.0,81.0,74.0,601.0,155.0,6.0,3.0,2015.0,1679
568000.0,5.0,3.0,3645.0,1978.0,26571.0,Single-Family,Metal,Composition Shingle,1.0,10.0,2.0,2.0,3.0,21.0,2.0,15.0,7.0,43.0,91.0,86.0,676.0,206.0,10.0,3.0,2003.0,1680
575000.0,5.0,3.0,3668.0,1976.0,24829.0,Single-Family,Wood,Composition Shingle,1.0,2.0,0.0,1.0,1.0,4.0,0.0,10.0,6.0,43.0,91.0,86.0,614.0,187.0,10.0,3.0,2002.0,1681
485000.0,5.0,3.0,3699.0,2001.0,10641.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,4.0,1.0,0.0,0.0,1.0,0.0,5.0,5.0,29.0,88.0,73.0,408.0,115.0,8.0,1.0,2007.0,1682
331605.0,5.0,3.0,3726.0,2002.0,5122.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,1.0,1.0,0.0,1.0,4.0,1.0,2.0,0.0,32.0,73.0,40.0,365.0,103.0,5.5,2.0,2002.0,1683
575000.0,5.0,3.0,3738.0,2000.0,21780.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,18.0,13.0,1.0,0.0,35.0,1.0,22.0,5.0,45.0,78.0,68.0,598.0,182.0,3.0,3.0,2014.0,1684
215351.0,5.0,3.0,3774.0,1994.0,12196.0,Single-Family,Siding (Alum/Vinyl),Asphalt,1.0,3.0,0.0,0.0,0.0,4.0,1.0,2.0,6.0,35.0,78.0,53.0,461.0,112.0,4.0,3.0,1994.0,1685
542199.0,5.0,3.0,3778.0,2004.0,15681.0,Single-Family,Combination,Composition Shingle,1.0,5.0,0.0,1.0,0.0,7.0,0.0,2.0,1.0,30.0,100.0,75.0,484.0,137.0,8.0,3.0,2004.0,1686
267579.0,5.0,3.0,3790.0,2000.0,9239.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,9.0,1.0,0.0,0.0,8.0,0.0,4.0,3.0,28.0,90.0,62.0,431.0,122.0,8.0,2.0,2000.0,1687
290000.0,5.0,3.0,3792.0,1996.0,6969.0,Single-Family,,Asphalt,1.0,24.0,2.0,4.0,3.0,13.0,3.0,18.0,14.0,30.0,95.0,74.0,577.0,148.0,8.0,3.0,1997.0,1688
379862.0,5.0,3.0,3796.0,2003.0,6098.0,Single-Family,Siding (Alum/Vinyl),,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,31.0,80.0,47.0,400.0,113.0,6.0,2.0,2003.0,1689
620000.0,5.0,3.0,3810.0,1954.0,12632.0,Single-Family,Brick,Asphalt,1.0,6.0,3.0,0.0,1.0,5.0,0.0,4.0,8.0,46.0,71.0,62.0,671.0,204.0,4.0,3.0,2010.0,1690
408900.0,5.0,3.0,3838.0,2006.0,10153.0,Single-Family,Combination,Composition Shingle,1.0,3.0,0.0,1.0,0.0,5.0,1.0,1.0,1.0,34.0,93.0,42.0,440.0,125.0,8.0,3.0,2008.0,1691
293159.0,5.0,3.0,3882.0,1996.0,8712.0,Single-Family,,Composition Shingle,1.0,20.0,3.0,0.0,3.0,10.0,0.0,12.0,11.0,38.0,80.0,84.0,581.0,149.0,7.0,2.0,1996.0,1692
225000.0,5.0,3.0,3890.0,1983.0,20037.0,Single-Family,Siding (Alum/Vinyl),Asphalt,1.0,10.0,3.0,2.0,1.0,17.0,1.0,18.0,9.0,49.0,89.0,70.0,453.0,128.0,8.0,3.0,1996.0,1693
700000.0,5.0,3.0,3898.0,1987.0,20908.0,Single-Family,Siding (Alum/Vinyl),,1.0,10.0,3.0,2.0,1.0,17.0,1.0,18.0,9.0,49.0,89.0,70.0,572.0,162.0,8.0,3.0,2005.0,1694
302839.0,5.0,3.0,3902.0,1996.0,10166.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,44.0,89.0,87.0,646.0,197.0,7.0,3.0,1996.0,1695
265000.0,5.0,3.0,3939.0,1997.0,9147.0,Single-Family,,Composition Shingle,1.0,20.0,1.0,5.0,2.0,8.0,1.0,7.0,9.0,33.0,100.0,83.0,639.0,164.0,9.0,3.0,1998.0,1696
640000.0,5.0,3.0,3944.0,1999.0,12632.0,Single-Family,,Composition Shingle,1.0,63.0,3.0,7.0,7.0,39.0,3.0,27.0,23.0,38.0,77.0,71.0,645.0,166.0,7.0,3.0,2013.0,1697
395000.0,5.0,3.0,4000.0,1984.0,10502.0,Single-Family,Other,Composition Shingle,1.0,58.0,5.0,4.0,7.0,79.0,5.0,85.0,24.0,47.0,41.0,78.0,1004.0,306.0,10.0,3.0,1998.0,1698
291754.0,5.0,3.0,4000.0,2000.0,11761.0,Single-Family,,Composition Shingle,1.0,12.0,0.0,2.0,2.0,23.0,1.0,10.0,12.0,37.0,97.0,74.0,553.0,142.0,7.0,3.0,2000.0,1699
585000.0,5.0,3.0,4005.0,1982.0,10890.0,Single-Family,Metal,Composition Shingle,1.0,26.0,5.0,0.0,3.0,39.0,6.0,11.0,14.0,31.0,62.0,53.0,654.0,199.0,9.0,3.0,2004.0,1700
790000.0,5.0,3.0,4047.0,1986.0,30927.0,Single-Family,Brick,Composition Shingle,1.0,11.0,2.0,0.0,2.0,13.0,1.0,5.0,3.0,37.0,100.0,82.0,654.0,199.0,5.0,3.0,2015.0,1701
392500.0,5.0,3.0,4081.0,1960.0,22215.0,Single-Family,Brick,Composition Shingle,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,48.0,90.0,83.0,815.0,248.0,10.0,3.0,2001.0,1702
642500.0,5.0,3.0,4082.0,1996.0,7405.0,Single-Family,,Composition Shingle,1.0,7.0,2.0,1.0,1.0,5.0,0.0,3.0,4.0,39.0,81.0,74.0,601.0,155.0,6.0,3.0,2007.0,1703
670000.0,5.0,3.0,4092.0,1989.0,13068.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,90.0,74.0,561.0,171.0,7.0,3.0,2007.0,1704
650000.0,5.0,3.0,4100.0,1995.0,7840.0,Single-Family,,Composition Shingle,1.0,7.0,2.0,1.0,1.0,5.0,0.0,3.0,5.0,42.0,85.0,76.0,697.0,179.0,6.0,3.0,2009.0,1705
326795.0,5.0,3.0,4167.0,1994.0,17424.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,6.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,44.0,94.0,78.0,713.0,217.0,7.5,2.0,1994.0,1706
427585.0,5.0,3.0,4223.0,2009.0,10319.0,Single-Family,Combination,Composition Shingle,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,42.0,84.0,58.0,413.0,117.0,5.5,2.0,2009.0,1707
543657.0,5.0,3.0,4293.0,2010.0,6969.0,Single-Family,,Composition Shingle,1.0,11.0,1.0,3.0,1.0,15.0,3.0,7.0,5.0,33.0,100.0,83.0,654.0,168.0,8.0,3.0,2010.0,1708
612080.0,5.0,3.0,4300.0,1987.0,14810.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,87.0,71.0,549.0,167.0,7.0,3.0,2008.0,1709
588703.0,5.0,3.0,4301.0,2004.0,43995.0,Single-Family,Combination,Composition Shingle,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,36.0,81.0,49.0,489.0,138.0,7.0,3.0,2004.0,1710
373500.0,5.0,3.0,4350.0,1993.0,10001.0,Single-Family,Siding (Alum/Vinyl),,1.0,31.0,6.0,3.0,5.0,33.0,1.0,21.0,15.0,38.0,83.0,48.0,427.0,121.0,7.0,3.0,2011.0,1711
571600.0,5.0,3.0,4368.0,1998.0,231303.0,Single-Family,Metal,Composition Shingle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,49.0,91.0,83.0,1049.0,320.0,8.0,1.0,2000.0,1712
590000.0,5.0,3.0,4399.0,1998.0,8712.0,Single-Family,,Other,1.0,30.0,2.0,2.0,0.0,42.0,4.0,25.0,13.0,32.0,78.0,76.0,598.0,154.0,7.0,3.0,2012.0,1713
714000.0,5.0,3.0,4461.0,1969.0,16988.0,Single-Family,Brick,Composition Shingle,1.0,14.0,3.0,1.0,3.0,13.0,3.0,6.0,11.0,46.0,78.0,77.0,630.0,192.0,7.0,3.0,2012.0,1714
524048.0,5.0,3.0,4466.0,2006.0,7405.0,Single-Family,,Composition Shingle,1.0,8.0,2.0,1.0,0.0,12.0,1.0,4.0,3.0,32.0,97.0,80.0,582.0,150.0,7.0,1.0,2010.0,1715
560000.0,5.0,3.0,4485.0,1989.0,16117.0,Single-Family,Siding (Alum/Vinyl),Asphalt,1.0,66.0,12.0,11.0,7.0,85.0,9.0,44.0,26.0,47.0,86.0,42.0,481.0,117.0,4.0,3.0,2006.0,1716
242940.0,5.0,3.0,4489.0,1994.0,12196.0,Single-Family,,Composition Shingle,1.0,35.0,1.0,2.0,1.0,41.0,4.0,31.0,15.0,32.0,82.0,45.0,606.0,156.0,8.0,3.0,1994.0,1717
443000.0,5.0,3.0,4490.0,2008.0,6168.0,Single-Family,Combination,Composition Shingle,1.0,5.0,0.0,0.0,1.0,3.0,0.0,6.0,2.0,34.0,84.0,52.0,453.0,128.0,5.5,2.0,2008.0,1718
500000.0,5.0,3.0,4516.0,2002.0,11325.0,Single-Family,Combination,Composition Shingle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,42.0,84.0,58.0,484.0,137.0,5.5,2.0,2009.0,1719
800000.0,5.0,3.0,4518.0,1979.0,10328.0,Single-Family,Brick,Wood Shake/ Shingles,1.0,34.0,2.0,5.0,8.0,48.0,7.0,30.0,36.0,45.0,81.0,88.0,1090.0,362.0,4.0,3.0,2003.0,1720
730000.0,5.0,3.0,4581.0,1988.0,13939.0,Single-Family,Metal,Composition Shingle,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,45.0,90.0,82.0,659.0,201.0,7.5,2.0,2006.0,1721
280000.0,5.0,3.0,4602.0,1997.0,44431.0,Single-Family,Combination,,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,39.0,87.0,60.0,489.0,138.0,6.0,3.0,1997.0,1722
715000.0,5.0,3.0,4603.0,2001.0,8276.0,Single-Family,,Composition Shingle,1.0,2.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,39.0,74.0,70.0,650.0,167.0,9.0,3.0,2004.0,1723
715000.0,5.0,3.0,4630.0,1970.0,15245.0,Single-Family,Brick,Composition Shingle,1.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,2.0,43.0,91.0,82.0,655.0,199.0,9.0,3.0,2009.0,1724
550000.0,5.0,3.0,4681.0,2006.0,11761.0,Single-Family,Combination,Composition Shingle,1.0,57.0,9.0,4.0,5.0,68.0,2.0,36.0,22.0,40.0,87.0,84.0,1200.0,349.0,9.0,3.0,2005.0,1725
650000.0,5.0,3.0,4684.0,1994.0,82328.0,Single-Family,Combination,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,94.0,68.0,594.0,168.0,7.0,3.0,2013.0,1726
290875.0,5.0,3.0,4686.0,1999.0,6969.0,Single-Family,,Composition Shingle,1.0,68.0,3.0,7.0,7.0,57.0,3.0,32.0,25.0,38.0,77.0,71.0,582.0,149.0,7.0,3.0,1999.0,1727
549000.0,5.0,3.0,4739.0,1997.0,23958.0,Single-Family,,Composition Shingle,1.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,1.0,33.0,98.0,83.0,679.0,174.0,8.0,2.0,2009.0,1728
780000.0,5.0,3.0,4771.0,1987.0,15245.0,Single-Family,Metal,Wood Shake/ Shingles,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,40.0,99.0,77.0,637.0,194.0,8.0,3.0,2012.0,1729
480496.0,5.0,3.0,4873.0,2011.0,16988.0,Single-Family,,Other,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,89.0,52.0,533.0,137.0,7.0,3.0,2011.0,1730
429625.0,5.0,3.0,4884.0,2003.0,13939.0,Single-Family,Combination,Other,1.0,5.0,0.0,1.0,0.0,6.0,1.0,2.0,0.0,36.0,90.0,65.0,492.0,139.0,8.0,3.0,2003.0,1731
460000.0,5.0,3.0,4900.0,1989.0,46173.0,Single-Family,Combination,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,84.0,59.0,572.0,162.0,7.0,3.0,2000.0,1732
378500.0,5.0,3.0,4900.0,1996.0,26136.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,11.0,2.0,0.0,4.0,6.0,2.0,5.0,6.0,49.0,82.0,68.0,729.0,222.0,8.0,2.0,1996.0,1733
399126.0,5.0,3.0,4908.0,2000.0,13939.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,42.0,84.0,58.0,502.0,142.0,5.5,2.0,2011.0,1734
565962.0,5.0,3.0,4910.0,2013.0,17859.0,Single-Family,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,36.0,69.0,51.0,467.0,132.0,6.0,3.0,2013.0,1735
370000.0,5.0,3.0,4954.0,1998.0,9008.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,45.0,90.0,82.0,643.0,196.0,7.5,2.0,1999.0,1736
615000.0,5.0,3.0,5018.0,1991.0,9583.0,Single-Family,Brick,Wood Shake/ Shingles,1.0,17.0,2.0,1.0,6.0,20.0,1.0,7.0,4.0,38.0,98.0,86.0,736.0,224.0,9.0,3.0,2003.0,1737
484395.0,5.0,3.0,5050.0,2005.0,10637.0,Single-Family,Combination,Composition Shingle,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,30.0,100.0,75.0,528.0,149.0,8.0,3.0,2005.0,1738
700000.0,5.0,3.0,5300.0,1997.0,20037.0,Single-Family,Combination,,1.0,5.0,1.0,0.0,0.0,4.0,0.0,4.0,2.0,34.0,93.0,54.0,559.0,158.0,8.0,3.0,2006.0,1739
786175.0,5.0,3.0,5493.0,2004.0,10798.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,35.0,2.0,5.0,5.0,42.0,0.0,11.0,7.0,38.0,95.0,64.0,635.0,193.0,7.0,3.0,2004.0,1740
550000.0,5.0,3.0,7216.0,1994.0,141134.0,Single-Family,,Composition Shingle,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,91.0,69.0,897.0,231.0,5.0,3.0,1998.0,1741
355000.0,5.0,4.0,1544.0,1951.0,8224.0,Single-Family,Brick veneer,Composition Shingle,1.0,18.0,0.0,2.0,3.0,17.0,4.0,10.0,31.0,44.0,84.0,61.0,1210.0,420.0,9.0,3.0,2000.0,1742
700000.0,5.0,4.0,1847.0,1905.0,10001.0,Single-Family,Siding (Alum/Vinyl),Metal,1.0,75.0,11.0,10.0,7.0,87.0,5.0,52.0,36.0,36.0,81.0,80.0,1416.0,412.0,9.0,3.0,2015.0,1743
630000.0,5.0,4.0,1915.0,1961.0,10820.0,Single-Family,Brick,Composition Shingle,1.0,35.0,6.0,4.0,10.0,35.0,3.0,20.0,13.0,45.0,96.0,72.0,614.0,187.0,9.0,3.0,2010.0,1744
405600.0,5.0,4.0,1916.0,2000.0,3707.0,Single-Family,Siding (Alum/Vinyl),Asphalt,1.0,2.0,0.0,1.0,0.0,3.0,0.0,3.0,1.0,31.0,82.0,65.0,339.0,96.0,8.0,2.0,2007.0,1745
720000.0,5.0,4.0,2114.0,1954.0,15245.0,Single-Family,"Rock, Stone",Composition Shingle,1.0,17.0,5.0,1.0,2.0,16.0,1.0,8.0,6.0,36.0,86.0,50.0,623.0,189.0,4.0,3.0,2015.0,1746
597100.0,5.0,4.0,2162.0,1979.0,10128.0,Single-Family,Brick,Shake Shingle,1.0,15.0,1.0,1.0,1.0,26.0,2.0,9.0,8.0,48.0,91.0,81.0,541.0,165.0,7.0,1.0,2014.0,1747
367000.0,5.0,4.0,2302.0,2002.0,5846.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,19.0,3.0,1.0,0.0,8.0,0.0,13.0,2.0,28.0,83.0,39.0,285.0,81.0,5.5,2.0,2015.0,1748
480000.0,5.0,4.0,2379.0,1981.0,24829.0,Single-Family,Metal,Composition Shingle,1.0,15.0,1.0,1.0,1.0,19.0,1.0,9.0,3.0,51.0,90.0,81.0,564.0,172.0,8.0,3.0,2012.0,1749
635000.0,5.0,4.0,2700.0,1942.0,5624.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,136.0,18.0,14.0,17.0,116.0,5.0,57.0,31.0,37.0,75.0,50.0,564.0,172.0,3.0,3.0,2014.0,1750
590000.0,5.0,4.0,2743.0,1948.0,23958.0,Single-Family,Brick,Composition Shingle,1.0,10.0,1.0,0.0,0.0,2.0,0.0,2.0,7.0,48.0,74.0,76.0,564.0,172.0,3.0,3.0,2012.0,1751
385000.0,5.0,4.0,2821.0,2006.0,10101.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,36.0,69.0,51.0,386.0,109.0,6.0,3.0,2011.0,1752
499000.0,5.0,4.0,3000.0,1924.0,9796.0,Single-Family,Siding (Alum/Vinyl),Asphalt,1.0,202.0,11.0,40.0,26.0,132.0,11.0,84.0,75.0,29.0,49.0,93.0,936.0,325.0,7.0,3.0,2001.0,1753
660000.0,5.0,4.0,3044.0,1984.0,20037.0,Single-Family,Brick,Shake Shingle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,85.0,87.0,1061.0,323.0,10.0,3.0,2000.0,1754
703000.0,5.0,4.0,3046.0,1964.0,20037.0,Single-Family,Brick,Composition Shingle,1.0,34.0,2.0,6.0,5.0,32.0,0.0,16.0,6.0,44.0,89.0,46.0,639.0,194.0,5.0,3.0,2013.0,1755
265000.0,5.0,4.0,3060.0,1981.0,12632.0,Single-Family,Wood,Composition Shingle,1.0,10.0,4.0,0.0,2.0,15.0,1.0,17.0,8.0,42.0,92.0,74.0,524.0,159.0,8.0,3.0,1997.0,1756
465000.0,5.0,4.0,3060.0,2000.0,8886.0,Single-Family,Combination,,1.0,7.0,0.0,1.0,0.0,10.0,0.0,3.0,3.0,32.0,78.0,45.0,608.0,119.0,3.0,3.0,2004.0,1757
782000.0,5.0,4.0,3144.0,1997.0,28314.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,5.0,2.0,0.0,1.0,10.0,0.0,5.0,5.0,40.0,69.0,84.0,786.0,239.0,5.0,3.0,2004.0,1758
630765.0,5.0,4.0,3172.0,2005.0,10890.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,36.0,69.0,51.0,383.0,108.0,6.0,3.0,2006.0,1759
620375.0,5.0,4.0,3185.0,2005.0,4721.0,Single-Family,Siding (Alum/Vinyl),,1.0,2.0,0.0,1.0,0.0,3.0,0.0,3.0,1.0,33.0,92.0,64.0,396.0,112.0,8.5,2.0,2006.0,1760
292000.0,5.0,4.0,3244.0,1959.0,33105.0,Single-Family,Brick,Composition Shingle,1.0,2.0,1.0,0.0,0.0,5.0,2.0,0.0,6.0,45.0,96.0,72.0,594.0,181.0,9.0,3.0,1996.0,1761
550000.0,5.0,4.0,3250.0,2006.0,4181.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,64.0,6.0,4.0,7.0,30.0,3.0,33.0,14.0,33.0,62.0,51.0,548.0,167.0,8.0,3.0,2008.0,1762
550000.0,5.0,4.0,3256.0,2009.0,4791.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,9.0,1.0,1.0,1.0,5.0,1.0,6.0,3.0,34.0,91.0,59.0,532.0,162.0,7.0,2.0,2009.0,1763
700000.0,5.0,4.0,3320.0,1954.0,10826.0,Single-Family,Brick,Composition Shingle,1.0,52.0,13.0,4.0,7.0,44.0,2.0,34.0,11.0,35.0,80.0,87.0,696.0,212.0,4.0,3.0,2006.0,1764
498900.0,5.0,4.0,3366.0,1936.0,23522.0,Single-Family,Metal,Composition Shingle,1.0,91.0,5.0,11.0,16.0,165.0,4.0,68.0,21.0,41.0,88.0,81.0,729.0,222.0,8.0,3.0,2010.0,1765
502000.0,5.0,4.0,3380.0,1979.0,23958.0,Single-Family,Brick,Shake Shingle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,49.0,85.0,87.0,1053.0,321.0,10.0,3.0,1995.0,1766
653888.0,5.0,4.0,3500.0,1958.0,10890.0,Single-Family,Brick,Composition Shingle,1.0,61.0,5.0,4.0,7.0,78.0,5.0,88.0,25.0,44.0,87.0,92.0,1228.0,374.0,9.0,3.0,2005.0,1767
680000.0,5.0,4.0,3525.0,1976.0,41817.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,20.0,1.0,1.0,6.0,107.0,3.0,17.0,3.0,35.0,69.0,80.0,655.0,199.0,9.0,3.0,2011.0,1768
525000.0,5.0,4.0,3560.0,2009.0,6664.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,7.0,0.0,2.0,1.0,5.0,1.0,9.0,2.0,32.0,91.0,65.0,495.0,151.0,8.0,3.0,2010.0,1769
655000.0,5.0,4.0,3587.0,1938.0,5754.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,139.0,9.0,18.0,24.0,111.0,6.0,65.0,60.0,32.0,93.0,100.0,1007.0,349.0,9.0,3.0,2015.0,1770
715000.0,5.0,4.0,3705.0,1999.0,6973.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,21.0,5.0,2.0,1.0,16.0,0.0,11.0,11.0,39.0,70.0,52.0,646.0,197.0,8.0,3.0,2009.0,1771
335450.0,5.0,4.0,3732.0,1998.0,6642.0,Single-Family,Siding (Alum/Vinyl),Shake Shingle,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,44.0,89.0,87.0,659.0,201.0,7.0,3.0,1998.0,1772
639900.0,5.0,4.0,3766.0,1989.0,14374.0,Single-Family,Metal,Asphalt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,97.0,73.0,516.0,157.0,7.0,3.0,2013.0,1773
789000.0,5.0,4.0,3809.0,1995.0,8276.0,Single-Family,,Asphalt,1.0,7.0,2.0,1.0,1.0,5.0,0.0,3.0,5.0,42.0,85.0,76.0,809.0,208.0,6.0,3.0,2015.0,1774
300000.0,5.0,4.0,3959.0,1974.0,12196.0,Single-Family,Metal,Composition Shingle,1.0,38.0,2.0,1.0,4.0,33.0,4.0,18.0,23.0,43.0,61.0,86.0,614.0,187.0,6.0,3.0,2012.0,1775
602504.0,5.0,4.0,3965.0,2014.0,7954.0,Single-Family,Siding (Alum/Vinyl),,1.0,6.0,2.0,0.0,0.0,1.0,0.0,4.0,2.0,33.0,55.0,47.0,550.0,156.0,4.5,2.0,2014.0,1776
401403.0,5.0,4.0,3967.0,2002.0,8276.0,Single-Family,,Asphalt,1.0,42.0,7.0,2.0,1.0,34.0,5.0,29.0,37.0,44.0,72.0,42.0,582.0,149.0,3.0,3.0,2002.0,1777
770000.0,5.0,4.0,3984.0,2004.0,18295.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,52.0,13.0,4.0,7.0,46.0,2.0,37.0,12.0,35.0,80.0,87.0,711.0,217.0,4.0,3.0,2005.0,1778
360000.0,5.0,4.0,3992.0,2005.0,10454.0,Single-Family,Combination,Composition Shingle,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,32.0,85.0,42.0,409.0,116.0,6.0,3.0,2011.0,1779
468309.0,5.0,4.0,4026.0,2011.0,27442.0,Single-Family,,Composition Shingle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,89.0,52.0,533.0,137.0,7.0,3.0,2011.0,1780
483140.0,5.0,4.0,4057.0,2004.0,13503.0,Single-Family,,Composition Shingle,1.0,28.0,1.0,2.0,3.0,44.0,0.0,11.0,7.0,30.0,97.0,55.0,615.0,158.0,7.0,3.0,2004.0,1781
495000.0,5.0,4.0,4129.0,1979.0,87120.0,Single-Family,Wood,Composition Shingle,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32.0,89.0,87.0,860.0,262.0,10.0,3.0,1996.0,1782
615000.0,5.0,4.0,4153.0,2001.0,8071.0,Single-Family,Brick,Composition Shingle,1.0,18.0,2.0,1.0,6.0,18.0,1.0,7.0,4.0,40.0,87.0,63.0,646.0,197.0,9.0,3.0,2004.0,1783
350300.0,5.0,4.0,4194.0,2000.0,19166.0,Single-Family,Combination,Shake Shingle,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,29.0,88.0,73.0,502.0,142.0,8.0,2.0,2001.0,1784
497415.0,5.0,4.0,4211.0,2002.0,8524.0,Single-Family,Metal,Composition Shingle,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,40.0,91.0,71.0,598.0,182.0,9.0,3.0,2002.0,1785
